height,weight,label
198,119,fat
131,38,normal
170,90,fat
162,88,fat
178,73,normal
169,58,normal
191,120,fat
139,107,fat
124,95,fat
135,129,fat
160,93,fat
135,87,fat
162,84,fat
140,122,fat
172,74,fat
136,125,fat
130,61,fat
197,106,fat
132,71,fat
130,38,normal
177,127,fat
156,49,normal
134,109,fat
178,99,fat
178,99,fat
200,123,fat
160,79,fat
165,50,thin
143,41,normal
188,83,normal
188,87,normal
139,119,fat
196,46,thin
198,57,thin
163,77,fat
195,107,fat
162,63,normal
188,115,fat
139,112,fat
190,103,fat
190,83,normal
194,128,fat
140,37,normal
150,111,fat
182,125,fat
178,60,normal
163,84,fat
198,80,normal
180,92,fat
121,70,fat
196,122,fat
120,109,fat
137,106,fat
137,41,normal
166,98,fat
128,91,fat
132,120,fat
157,38,thin
192,44,thin
174,51,thin
130,46,fat
134,83,fat
196,111,fat
156,59,normal
130,72,fat
125,60,fat
140,84,fat
176,127,fat
145,44,normal
174,72,normal
143,75,fat
138,88,fat
159,94,fat
196,114,fat
129,124,fat
172,97,fat
199,59,thin
148,94,fat
134,72,fat
151,119,fat
133,80,fat
169,49,thin
132,97,fat
175,55,thin
158,80,fat
127,130,fat
131,48,fat
133,42,normal
134,106,fat
158,83,fat
175,130,fat
190,49,thin
192,80,normal
144,103,fat
184,81,normal
158,103,fat
142,49,normal
145,108,fat
185,58,thin
147,98,fat
198,99,fat
171,129,fat
179,74,normal
120,59,fat
160,109,fat
153,123,fat
196,111,fat
162,113,fat
169,108,fat
169,110,fat
172,94,fat
179,115,fat
183,105,fat
181,87,fat
164,84,fat
124,130,fat
130,48,fat
163,98,fat
150,124,fat
153,109,fat
192,62,thin
185,89,fat
178,41,thin
169,66,normal
143,108,fat
145,61,fat
132,95,fat
135,101,fat
180,76,normal
188,40,thin
186,51,thin
197,86,normal
200,51,thin
134,98,fat
183,106,fat
170,96,fat
126,64,fat
179,54,thin
180,106,fat
169,44,thin
148,76,fat
165,64,normal
188,51,thin
174,120,fat
159,119,fat
148,55,fat
172,49,thin
168,79,fat
175,51,thin
188,87,normal
138,84,fat
151,64,fat
143,93,fat
153,130,fat
154,119,fat
189,56,thin
169,126,fat
173,66,normal
198,122,fat
144,102,fat
127,101,fat
171,81,fat
159,76,fat
134,45,fat
121,58,fat
159,105,fat
137,90,fat
196,118,fat
123,66,fat
145,78,fat
179,77,normal
184,110,fat
184,54,thin
184,40,thin
163,85,fat
129,40,normal
182,129,fat
197,70,thin
134,103,fat
120,39,fat
164,91,fat
138,43,normal
176,74,normal
198,117,fat
125,125,fat
130,36,normal
145,124,fat
129,96,fat
193,52,thin
170,61,normal
134,123,fat
150,58,fat
133,84,fat
126,46,fat
151,52,normal
191,60,thin
173,67,normal
172,85,fat
181,39,thin
189,41,thin
121,66,fat
182,74,normal
141,72,fat
188,54,thin
172,58,normal
127,42,fat
198,49,thin
134,80,fat
137,107,fat
170,40,thin
176,128,fat
150,129,fat
145,79,fat
138,106,fat
142,102,fat
143,95,fat
145,45,normal
130,126,fat
153,89,fat
129,115,fat
154,52,normal
137,102,fat
125,61,fat
182,91,fat
139,91,fat
163,116,fat
173,77,fat
163,67,fat
151,81,fat
142,89,fat
171,39,thin
178,55,thin
140,120,fat
177,104,fat
178,73,normal
194,70,normal
170,105,fat
184,40,thin
139,77,fat
167,84,fat
144,91,fat
124,84,fat
169,93,fat
146,110,fat
184,49,thin
134,83,fat
181,107,fat
123,56,fat
179,99,fat
189,69,normal
122,122,fat
120,92,fat
120,62,fat
154,54,normal
129,92,fat
130,121,fat
127,55,fat
136,125,fat
161,122,fat
164,96,fat
140,111,fat
147,108,fat
166,77,fat
189,57,thin
198,58,thin
136,42,normal
138,124,fat
143,65,fat
142,114,fat
172,107,fat
193,106,fat
159,48,normal
147,58,fat
164,121,fat
146,65,fat
121,53,fat
197,38,thin
169,63,normal
187,100,fat
137,62,fat
135,126,fat
150,120,fat
158,109,fat
168,92,fat
158,106,fat
126,109,fat
121,48,fat
192,62,thin
153,78,fat
200,67,thin
132,122,fat
181,74,normal
167,96,fat
190,111,fat
148,71,fat
159,124,fat
162,58,normal
175,115,fat
142,67,fat
146,115,fat
167,77,fat
123,48,fat
160,127,fat
199,97,normal
148,77,fat
172,99,fat
127,55,fat
160,88,fat
149,119,fat
187,43,thin
188,98,fat
160,94,fat
135,38,normal
193,46,thin
186,77,normal
183,117,fat
169,50,thin
164,49,thin
200,46,thin
138,86,fat
178,90,fat
137,129,fat
176,56,thin
160,91,fat
169,64,normal
125,106,fat
152,78,fat
193,81,normal
175,119,fat
176,62,normal
166,103,fat
186,126,fat
142,57,fat
170,57,normal
176,38,thin
160,129,fat
144,80,fat
190,73,normal
146,83,fat
189,56,thin
140,95,fat
194,122,fat
172,69,normal
198,99,fat
187,89,fat
200,125,fat
188,57,thin
135,108,fat
121,77,fat
198,130,fat
177,48,thin
133,121,fat
158,75,fat
185,47,thin
156,68,fat
120,102,fat
157,67,fat
143,127,fat
180,87,fat
158,52,normal
199,35,thin
170,79,fat
122,40,fat
195,118,fat
197,111,fat
152,128,fat
134,37,normal
135,109,fat
120,62,fat
171,115,fat
148,82,fat
133,99,fat
146,69,fat
150,92,fat
188,75,normal
177,105,fat
167,98,fat
128,110,fat
178,94,fat
187,78,normal
184,50,thin
147,54,normal
123,73,fat
186,115,fat
157,130,fat
165,70,fat
143,82,fat
144,130,fat
168,111,fat
194,38,thin
184,65,normal
180,99,fat
166,81,fat
189,110,fat
167,51,thin
166,65,normal
165,115,fat
167,58,normal
145,51,normal
162,89,fat
174,111,fat
198,108,fat
194,57,thin
123,62,fat
186,123,fat
198,60,thin
156,103,fat
156,101,fat
174,41,thin
170,123,fat
169,99,fat
126,108,fat
158,86,fat
170,116,fat
160,111,fat
139,126,fat
171,70,normal
182,100,fat
166,68,normal
192,117,fat
195,62,thin
150,39,thin
176,69,normal
182,90,fat
194,116,fat
128,126,fat
189,63,thin
161,126,fat
186,102,fat
132,108,fat
151,71,fat
141,84,fat
174,71,normal
135,105,fat
151,111,fat
138,70,fat
134,52,fat
171,66,normal
139,82,fat
195,127,fat
139,52,fat
146,115,fat
179,65,normal
192,106,fat
184,62,thin
143,60,fat
120,81,fat
181,36,thin
152,124,fat
192,51,thin
176,58,normal
140,101,fat
191,93,fat
155,105,fat
140,93,fat
144,47,normal
169,108,fat
121,79,fat
180,97,fat
149,120,fat
123,77,fat
199,77,normal
120,119,fat
156,101,fat
191,87,normal
185,107,fat
141,46,normal
134,49,fat
184,88,fat
159,95,fat
159,97,fat
159,42,thin
140,60,fat
156,42,thin
199,74,normal
141,36,thin
165,127,fat
178,99,fat
195,113,fat
181,80,normal
197,117,fat
189,35,thin
153,98,fat
124,126,fat
130,43,fat
131,103,fat
196,99,fat
176,47,thin
161,38,thin
147,37,thin
158,111,fat
194,69,thin
181,118,fat
196,100,fat
196,74,normal
159,61,normal
140,75,fat
192,52,thin
186,38,thin
122,42,fat
150,88,fat
151,65,fat
151,99,fat
153,90,fat
158,81,fat
190,128,fat
130,68,fat
123,116,fat
133,71,fat
159,71,fat
174,97,fat
128,48,fat
199,64,thin
148,97,fat
120,76,fat
163,75,fat
184,130,fat
125,90,fat
170,50,thin
126,130,fat
145,70,fat
168,107,fat
156,44,thin
163,99,fat
190,100,fat
132,124,fat
164,54,normal
152,48,normal
131,35,normal
195,59,thin
184,58,thin
198,121,fat
159,96,fat
165,55,normal
140,52,fat
179,36,thin
160,37,thin
157,51,normal
125,111,fat
157,129,fat
163,88,fat
162,112,fat
149,116,fat
186,125,fat
142,51,fat
186,84,normal
184,66,normal
130,85,fat
175,97,fat
133,87,fat
177,89,fat
134,76,fat
125,36,normal
146,50,normal
158,41,thin
183,67,normal
182,37,thin
200,35,thin
182,67,normal
193,83,normal
149,91,fat
180,109,fat
122,71,fat
143,117,fat
171,116,fat
200,106,fat
171,130,fat
185,98,fat
133,121,fat
198,69,thin
154,96,fat
193,38,thin
196,93,normal
158,42,thin
145,46,normal
134,116,fat
154,106,fat
145,123,fat
132,43,normal
147,111,fat
173,77,fat
198,116,fat
120,38,fat
143,68,fat
147,66,fat
187,35,thin
134,128,fat
162,65,normal
138,56,fat
183,36,thin
144,125,fat
160,77,fat
164,35,thin
162,89,fat
158,54,normal
183,108,fat
180,48,thin
172,126,fat
186,59,thin
121,130,fat
135,118,fat
126,108,fat
134,43,normal
185,107,fat
151,54,normal
189,45,thin
195,101,fat
137,101,fat
142,45,normal
153,111,fat
138,51,fat
156,89,fat
184,122,fat
185,44,thin
193,49,thin
123,72,fat
135,102,fat
125,98,fat
198,60,thin
133,71,fat
183,60,thin
183,51,thin
166,90,fat
164,57,normal
178,78,normal
134,107,fat
187,127,fat
179,54,thin
141,122,fat
172,91,fat
161,54,normal
128,119,fat
148,70,fat
168,57,normal
189,69,normal
166,73,fat
156,43,thin
124,57,fat
189,71,normal
169,62,normal
186,64,thin
128,85,fat
191,85,normal
127,85,fat
187,49,thin
149,107,fat
186,107,fat
186,74,normal
194,92,normal
150,59,fat
130,83,fat
142,45,normal
153,50,normal
160,116,fat
128,57,fat
176,104,fat
199,87,normal
188,59,thin
200,94,normal
198,89,normal
151,52,normal
175,110,fat
159,109,fat
170,64,normal
143,43,normal
200,42,thin
142,48,normal
168,92,fat
155,109,fat
184,70,normal
194,69,thin
137,84,fat
195,46,thin
139,45,normal
190,44,thin
146,115,fat
178,54,thin
133,72,fat
164,93,fat
131,71,fat
168,70,normal
120,98,fat
188,63,thin
148,47,normal
138,60,fat
190,67,normal
194,52,thin
162,73,fat
183,111,fat
128,116,fat
131,65,fat
152,67,fat
143,41,normal
169,108,fat
167,101,fat
154,65,fat
181,73,normal
131,79,fat
200,71,thin
121,129,fat
178,97,fat
161,121,fat
124,111,fat
131,37,normal
159,125,fat
150,69,fat
167,80,fat
173,46,thin
154,62,fat
163,119,fat
180,65,normal
197,46,thin
159,35,thin
200,105,fat
142,117,fat
152,119,fat
154,123,fat
138,101,fat
131,53,fat
137,89,fat
127,84,fat
146,122,fat
130,51,fat
159,126,fat
130,94,fat
126,106,fat
196,48,thin
154,68,fat
188,54,thin
132,77,fat
163,56,normal
195,109,fat
160,126,fat
176,57,thin
162,95,fat
150,44,normal
179,59,thin
159,128,fat
188,94,fat
186,50,thin
134,89,fat
121,95,fat
131,97,fat
153,76,fat
186,115,fat
173,111,fat
175,61,normal
183,128,fat
185,114,fat
192,66,thin
134,78,fat
173,57,normal
155,95,fat
182,56,thin
165,78,fat
173,70,normal
183,106,fat
167,110,fat
139,68,fat
138,52,fat
198,85,normal
169,56,normal
133,52,fat
190,41,thin
125,49,fat
194,65,thin
134,46,fat
187,102,fat
194,52,thin
122,56,fat
200,77,normal
141,52,fat
141,130,fat
140,91,fat
136,119,fat
182,83,fat
193,104,fat
162,70,fat
164,109,fat
131,95,fat
164,49,thin
159,110,fat
147,99,fat
178,35,thin
176,52,thin
161,78,fat
198,36,thin
155,83,fat
137,48,fat
149,126,fat
161,127,fat
139,90,fat
139,62,fat
122,121,fat
123,45,fat
153,79,fat
138,84,fat
151,98,fat
166,95,fat
154,41,thin
186,38,thin
121,53,fat
161,128,fat
172,99,fat
148,106,fat
159,47,normal
125,63,fat
183,43,thin
135,75,fat
157,67,fat
178,49,thin
200,127,fat
168,65,normal
149,130,fat
131,130,fat
173,70,normal
193,80,normal
147,109,fat
169,45,thin
137,113,fat
174,108,fat
162,41,thin
188,84,normal
167,45,thin
187,58,thin
200,91,normal
199,43,thin
149,66,fat
148,105,fat
183,38,thin
190,80,normal
194,75,normal
195,120,fat
128,80,fat
171,38,thin
156,70,fat
187,83,normal
151,100,fat
137,117,fat
126,69,fat
171,129,fat
131,117,fat
180,116,fat
128,117,fat
195,123,fat
187,41,thin
147,92,fat
162,103,fat
121,78,fat
158,107,fat
128,56,fat
189,42,thin
155,103,fat
192,100,fat
182,108,fat
196,96,normal
170,125,fat
153,57,normal
180,84,fat
159,81,fat
122,47,fat
144,72,fat
142,43,normal
172,100,fat
122,126,fat
142,63,fat
142,47,normal
122,67,fat
126,124,fat
128,91,fat
178,53,thin
177,118,fat
194,36,thin
178,116,fat
124,37,normal
138,51,fat
130,37,normal
170,102,fat
176,100,fat
157,48,normal
170,104,fat
139,96,fat
138,122,fat
164,45,thin
156,114,fat
128,45,fat
165,41,thin
170,83,fat
186,85,normal
129,35,normal
175,106,fat
192,80,normal
178,37,thin
141,85,fat
152,101,fat
148,128,fat
158,87,fat
165,41,thin
198,35,thin
131,54,fat
135,50,fat
181,53,thin
157,103,fat
154,59,normal
131,124,fat
126,64,fat
177,108,fat
164,76,fat
125,41,fat
179,101,fat
128,110,fat
123,88,fat
128,84,fat
165,111,fat
158,92,fat
135,43,normal
199,35,thin
183,105,fat
138,38,normal
183,76,normal
162,103,fat
185,66,normal
143,67,fat
148,87,fat
123,52,fat
146,78,fat
126,42,fat
151,66,fat
134,46,fat
164,110,fat
154,46,normal
174,98,fat
152,61,fat
138,71,fat
136,52,fat
139,117,fat
200,81,normal
152,35,thin
147,77,fat
150,52,normal
169,122,fat
130,118,fat
197,61,thin
147,61,fat
186,64,thin
162,127,fat
185,126,fat
169,110,fat
197,71,thin
199,92,normal
152,36,thin
136,47,fat
193,101,fat
165,106,fat
132,100,fat
162,119,fat
129,66,fat
184,39,thin
149,87,fat
156,74,fat
165,79,fat
127,61,fat
164,69,fat
177,49,thin
191,106,fat
128,86,fat
149,101,fat
144,45,normal
188,66,normal
188,63,thin
150,50,normal
122,66,fat
141,116,fat
154,114,fat
173,101,fat
176,85,fat
186,39,thin
129,115,fat
143,36,thin
175,102,fat
156,109,fat
141,63,fat
165,75,fat
162,37,thin
189,49,thin
138,117,fat
164,87,fat
192,107,fat
171,56,normal
124,59,fat
183,52,thin
141,116,fat
157,115,fat
184,91,fat
163,116,fat
162,91,fat
157,65,fat
159,54,normal
131,40,normal
131,115,fat
195,62,thin
183,63,normal
133,39,normal
198,91,normal
156,107,fat
167,85,fat
178,119,fat
154,98,fat
180,104,fat
176,96,fat
179,77,normal
186,49,thin
195,39,thin
176,45,thin
156,59,normal
177,97,fat
176,42,thin
135,121,fat
147,76,fat
187,92,fat
144,85,fat
145,69,fat
190,100,fat
145,103,fat
136,43,normal
197,97,normal
180,83,fat
155,36,thin
143,93,fat
184,106,fat
182,82,normal
193,37,thin
151,103,fat
140,111,fat
200,61,thin
141,130,fat
120,98,fat
167,48,thin
160,41,thin
148,112,fat
144,57,fat
171,96,fat
153,55,normal
155,55,normal
164,94,fat
164,38,thin
121,84,fat
139,124,fat
140,99,fat
135,43,normal
170,89,fat
197,44,thin
177,55,thin
189,126,fat
134,100,fat
132,104,fat
198,93,normal
145,66,fat
155,64,fat
121,87,fat
169,39,thin
156,89,fat
151,101,fat
200,49,thin
145,64,fat
131,52,fat
187,100,fat
181,43,thin
173,101,fat
130,60,fat
125,70,fat
174,41,thin
176,41,thin
190,125,fat
163,100,fat
147,41,normal
154,105,fat
174,125,fat
147,84,fat
142,99,fat
156,44,thin
196,68,thin
127,75,fat
178,92,fat
139,84,fat
150,110,fat
148,126,fat
147,128,fat
177,64,normal
167,71,fat
161,50,normal
137,101,fat
145,113,fat
160,47,thin
124,49,fat
167,73,fat
153,48,normal
144,75,fat
127,120,fat
198,116,fat
138,65,fat
155,46,normal
187,106,fat
121,73,fat
165,46,thin
197,128,fat
139,88,fat
190,83,normal
120,45,fat
151,40,thin
148,103,fat
122,66,fat
161,65,fat
198,121,fat
178,108,fat
188,40,thin
129,98,fat
128,38,normal
184,40,thin
170,48,thin
143,115,fat
144,70,fat
180,42,thin
138,46,normal
161,66,fat
173,46,thin
170,107,fat
157,116,fat
172,68,normal
172,106,fat
153,38,thin
126,73,fat
131,126,fat
151,119,fat
151,65,fat
122,125,fat
189,96,fat
164,74,fat
176,94,fat
130,86,fat
132,95,fat
124,95,fat
148,84,fat
172,65,normal
147,85,fat
133,94,fat
193,130,fat
158,78,fat
175,105,fat
150,49,normal
133,107,fat
134,95,fat
146,63,fat
148,113,fat
151,97,fat
135,89,fat
200,101,fat
149,120,fat
150,77,fat
167,82,fat
168,68,normal
138,90,fat
143,91,fat
166,59,normal
142,64,fat
149,113,fat
127,125,fat
121,37,fat
169,87,fat
169,113,fat
125,92,fat
189,43,thin
192,42,thin
163,62,normal
137,102,fat
157,42,thin
168,40,thin
153,98,fat
198,94,normal
123,91,fat
125,42,fat
156,110,fat
195,93,normal
120,46,fat
143,36,thin
130,105,fat
159,79,fat
150,73,fat
122,82,fat
131,75,fat
181,116,fat
174,37,thin
131,44,fat
129,127,fat
149,118,fat
174,104,fat
198,53,thin
175,105,fat
197,89,normal
198,38,thin
164,68,fat
175,69,normal
184,78,normal
131,51,fat
138,84,fat
157,51,normal
196,77,normal
146,58,fat
127,42,fat
190,117,fat
194,81,normal
149,42,normal
174,76,fat
156,97,fat
166,84,fat
169,125,fat
126,46,fat
142,110,fat
191,40,thin
163,43,thin
193,117,fat
161,67,fat
147,37,thin
158,113,fat
178,96,fat
135,51,fat
134,68,fat
192,101,fat
134,71,fat
147,121,fat
180,38,thin
166,51,normal
162,58,normal
184,36,thin
188,125,fat
150,110,fat
163,78,fat
163,50,normal
170,123,fat
127,52,fat
151,62,fat
164,67,normal
176,37,thin
145,49,normal
152,119,fat
175,105,fat
129,89,fat
188,56,thin
179,91,fat
183,110,fat
122,54,fat
188,76,normal
196,111,fat
128,74,fat
124,121,fat
151,97,fat
156,96,fat
184,129,fat
173,84,fat
156,78,fat
190,75,normal
123,121,fat
142,113,fat
154,100,fat
173,57,normal
125,44,fat
161,82,fat
196,74,normal
156,105,fat
146,76,fat
188,59,thin
177,122,fat
177,91,fat
151,115,fat
159,96,fat
181,56,thin
161,92,fat
121,48,fat
174,80,fat
121,56,fat
122,112,fat
125,47,fat
183,36,thin
178,121,fat
132,76,fat
161,99,fat
138,105,fat
174,119,fat
171,74,fat
123,105,fat
145,121,fat
163,52,normal
170,109,fat
150,45,normal
180,40,thin
146,105,fat
182,69,normal
158,61,normal
180,65,normal
172,128,fat
146,70,fat
135,68,fat
171,69,normal
190,55,thin
169,75,fat
127,51,fat
171,74,fat
195,47,thin
179,58,thin
150,62,fat
160,126,fat
171,45,thin
159,41,thin
136,83,fat
136,107,fat
172,48,thin
170,126,fat
148,129,fat
172,96,fat
187,40,thin
160,74,fat
139,43,normal
123,124,fat
178,40,thin
155,85,fat
149,40,thin
190,52,thin
130,95,fat
138,113,fat
166,97,fat
173,65,normal
177,55,thin
145,61,fat
190,60,thin
197,50,thin
164,52,normal
193,123,fat
178,39,thin
151,85,fat
163,68,fat
125,124,fat
122,37,normal
192,94,fat
161,60,normal
148,107,fat
130,93,fat
139,103,fat
130,59,fat
172,74,fat
188,60,thin
141,55,fat
162,122,fat
172,56,normal
124,47,fat
141,97,fat
147,94,fat
178,129,fat
196,90,normal
196,39,thin
175,58,normal
157,53,normal
173,117,fat
139,107,fat
151,47,normal
165,120,fat
182,103,fat
121,97,fat
177,119,fat
132,127,fat
179,98,fat
177,68,normal
160,82,fat
135,120,fat
134,54,fat
198,88,normal
147,69,fat
145,104,fat
161,107,fat
185,115,fat
174,39,thin
168,45,thin
171,101,fat
199,109,fat
189,83,normal
186,86,normal
196,122,fat
178,68,normal
139,126,fat
135,124,fat
125,80,fat
154,128,fat
134,39,normal
146,117,fat
178,104,fat
154,64,fat
136,76,fat
130,107,fat
192,58,thin
175,118,fat
165,118,fat
148,59,fat
159,110,fat
139,98,fat
165,59,normal
184,104,fat
185,40,thin
198,41,thin
157,122,fat
141,96,fat
167,129,fat
189,108,fat
128,84,fat
125,86,fat
190,120,fat
127,118,fat
146,56,fat
139,70,fat
123,50,fat
145,60,fat
139,71,fat
200,90,normal
178,87,fat
151,71,fat
165,46,thin
124,129,fat
146,67,fat
158,116,fat
164,64,normal
137,70,fat
197,62,thin
187,43,thin
199,93,normal
178,61,normal
132,35,normal
175,85,fat
165,108,fat
122,125,fat
170,122,fat
177,47,thin
186,124,fat
123,128,fat
125,104,fat
146,120,fat
141,41,normal
148,127,fat
199,108,fat
137,72,fat
190,83,normal
169,58,normal
196,71,thin
142,90,fat
124,40,fat
144,83,fat
127,79,fat
193,98,fat
178,123,fat
189,118,fat
153,114,fat
183,120,fat
150,93,fat
141,75,fat
196,50,thin
129,112,fat
136,116,fat
122,64,fat
199,117,fat
120,88,fat
163,48,thin
193,87,normal
195,85,normal
174,111,fat
